Ticket,Status,Created,Age,Runbook Present,Category of Issue,Category,Rules Used,Categorization Source,LLM Confidence,Human Audit for Accuracy,Human Comments
DO-2633006,Resolved,2026-02-04,4,FALSE,uncategorized,unknown,,none,,needs-review,
DO-2633024,Resolved,2026-02-04,4,TRUE,Hardware Environment Fault - Diagnostics Code Detected,HW- General,"R041,R040",rule,0.85,pending-review,
DO-2633051,Resolved,2026-02-04,4,TRUE,CPU/Processor Fault - Open Problem,CPU/Processor,"R013,R039,R040",rule,0.85,pending-review,
DO-2633073,Resolved,2026-02-04,4,TRUE,Hardware Environment Fault - Diagnostics Code Detected,HW- General,"R041,R040",rule,0.85,pending-review,
DO-2633081,Resolved,2026-02-04,4,FALSE,uncategorized,unknown,,none,,needs-review,
DO-2633086,Resolved,2026-02-04,4,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R040",rule,0.9,pending-review,
DO-2633099,Resolved,2026-02-04,4,TRUE,PCIe Link Degraded Width,PCIE,"R005,R039,R040",rule,0.95,pending-review,
DO-2633111,Resolved,2026-02-04,4,TRUE,GPU Tail Node/GBB Fault - Diagnostics Code Detected,GPU,R040,rule,0.85,pending-review,
DO-2633118,Resolved,2026-02-04,4,TRUE,Hardware Environment Fault - Diagnostics Code Detected,HW- General,"R041,R040",rule,0.85,pending-review,
DO-2633123,Resolved,2026-02-04,4,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R040",rule,0.9,pending-review,
DO-2633125,Resolved,2026-02-04,4,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R040",rule,0.9,pending-review,
DO-2633130,Resolved,2026-02-04,4,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R040",rule,0.9,pending-review,
DO-2633131,Resolved,2026-02-04,4,TRUE,GPU Count Mismatch (ILOM),GPU,"R024,R013,R041,R039,R040",rule,1.0,pending-review,
DO-2633133,Resolved,2026-02-04,4,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R040",rule,0.9,pending-review,
DO-2633147,Resolved,2026-02-04,4,FALSE,CPV Failure - RDMA Links Down,RDMA Cable,R009,rule,0.75,pending-review,
DO-2633157,In Progress,2026-02-04,4,TRUE,uncategorized,unknown,,none,,needs-review,
DO-2633162,Resolved,2026-02-04,4,TRUE,GBB/OAM Powergood Failure,GPU,"R004,R041,R040",rule,0.9,pending-review,
DO-2633175,Resolved,2026-02-04,4,TRUE,Hardware Environment Fault - Diagnostics Code Detected,HW- General,R041,rule,0.8,pending-review,
DO-2633177,Resolved,2026-02-04,4,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R041,R040",rule,0.9,pending-review,
DO-2633178,Resolved,2026-02-04,4,TRUE,GPU Count Mismatch (ILOM),GPU,"R024,R008,R041,R040",rule,1.0,pending-review,
DO-2633181,Resolved,2026-02-04,4,TRUE,CPU/Processor Fault - Open Problem,CPU/Processor,"R013,R039",rule,0.85,pending-review,
DO-2633204,Resolved,2026-02-04,4,FALSE,CPV Failure - RDMA Links Down,RDMA Cable,R009,rule,0.75,pending-review,
DO-2633208,Resolved,2026-02-04,4,TRUE,Hardware Environment Fault - Diagnostics Code Detected,HW- General,"R041,R040",rule,0.85,pending-review,
DO-2633219,In Progress,2026-02-04,4,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R040",rule,0.9,pending-review,
DO-2633228,Resolved,2026-02-04,4,FALSE,RDMA Cable Validation - Failed Optic,RDMA Cable,R007,rule,0.9,pending-review,
DO-2633244,Resolved,2026-02-04,4,FALSE,RDMA Cable Validation - Failed Optic,RDMA Cable,R007,rule,0.9,pending-review,
DO-2633263,Resolved,2026-02-04,4,FALSE,RDMA Cable Validation - Failed Optic,RDMA Cable,R007,rule,0.9,pending-review,
DO-2633278,Resolved,2026-02-04,4,FALSE,RDMA Cable Validation - Failed Optic,RDMA Cable,R007,rule,0.9,pending-review,
DO-2633286,Resolved,2026-02-04,4,FALSE,RDMA Cable Validation - Failed Optic,RDMA Cable,R007,rule,0.9,pending-review,
DO-2633292,Resolved,2026-02-04,4,FALSE,RDMA Cable Validation - Failed Optic,RDMA Cable,R007,rule,0.9,pending-review,
DO-2633305,Resolved,2026-02-04,4,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R018,R039,R040",rule,0.9,pending-review,
DO-2633313,Resolved,2026-02-04,4,FALSE,RDMA Cable Validation - Failed Optic,RDMA Cable,R007,rule,0.9,pending-review,
DO-2633327,Resolved,2026-02-04,4,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R041,R040",rule,0.9,pending-review,
DO-2633443,Resolved,2026-02-04,4,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R040",rule,0.9,pending-review,
DO-2633505,Resolved,2026-02-04,4,TRUE,Prescriptive Action - Component,HW- General,"R027,R006",rule,1.0,pending-review,
DO-2633511,Resolved,2026-02-04,4,TRUE,Hardware Environment Fault - Diagnostics Code Detected,HW- General,"R041,R040",rule,0.85,pending-review,
DO-2633519,Resolved,2026-02-04,4,TRUE,CDFP Cable Order Failure,CDFP,R002,rule,0.95,pending-review,
DO-2633534,Resolved,2026-02-04,4,TRUE,Prescriptive Action - Component,HW- General,"R027,R006",rule,1.0,pending-review,
DO-2633599,Resolved,2026-02-04,4,TRUE,Prescriptive Action - Component,HW- General,"R027,R006",rule,1.0,pending-review,
DO-2633601,Resolved,2026-02-04,4,TRUE,CPU/Processor Fault - SP Diagnostics Code Detected,CPU/Processor,R039,rule,0.85,pending-review,
DO-2633618,In Progress,2026-02-04,4,TRUE,Prescriptive Action - Component,HW- General,"R027,R035,R041",rule,1.0,pending-review,
DO-2633672,Resolved,2026-02-04,4,FALSE,CPV Failure - RDMA Links Down,RDMA Cable,R009,rule,0.75,pending-review,
DO-2633722,Resolved,2026-02-04,4,FALSE,CPV Failure - RDMA Links Down,RDMA Cable,R009,rule,0.75,pending-review,
DO-2633736,Resolved,2026-02-04,4,TRUE,CPU/Processor Fault - Open Problem,CPU/Processor,"R013,R039",rule,0.85,pending-review,
DO-2633741,Resolved,2026-02-04,4,FALSE,RDMA Cable Validation - Failed Optic,RDMA Cable,R007,rule,0.9,pending-review,
DO-2633747,Resolved,2026-02-04,4,FALSE,CPV Failure - RDMA Links Down,RDMA Cable,R009,rule,0.75,pending-review,
DO-2633758,Resolved,2026-02-04,4,TRUE,GPU Fault - Diagnostics Code Detected,GPU,R032,rule,0.9,pending-review,
DO-2633767,Resolved,2026-02-04,4,TRUE,CDFP Cable Order Failure,CDFP,"R002,R007",rule,0.95,pending-review,
DO-2633775,Resolved,2026-02-04,4,FALSE,RDMA Cable Validation - Failed Optic,RDMA Cable,R007,rule,0.9,pending-review,
DO-2633793,Resolved,2026-02-04,4,FALSE,CPV Failure - RDMA Links Down,RDMA Cable,R009,rule,0.75,pending-review,
DO-2633834,In Progress,2026-02-04,4,FALSE,uncategorized,unknown,,none,,needs-review,
DO-2633839,Resolved,2026-02-04,4,FALSE,uncategorized,unknown,,none,,needs-review,
DO-2633844,In Progress,2026-02-04,4,TRUE,RDMA Cable Validation - Failed Optic,RDMA Cable,"R007,R024,R041,R040",rule,1.0,pending-review,
DO-2634015,Resolved,2026-02-04,4,TRUE,uncategorized,unknown,,none,,needs-review,
DO-2634025,Resolved,2026-02-04,4,TRUE,CPV Failure - RDMA Links Down,RDMA Cable,"R009,R041",rule,0.8,pending-review,
DO-2634036,Resolved,2026-02-04,4,TRUE,uncategorized,unknown,,none,,needs-review,
DO-2634068,Resolved,2026-02-04,4,TRUE,SVCIO Update Failed - ILOM Provisioning,ILOM,R029,rule,1.0,pending-review,
DO-2634112,Resolved,2026-02-04,4,FALSE,RDMA Cable Validation - Failed Optic,RDMA Cable,R007,rule,0.9,pending-review,
DO-2634208,Resolved,2026-02-04,4,FALSE,uncategorized,unknown,,none,,needs-review,
DO-2634215,Resolved,2026-02-04,4,TRUE,CDFP Cable Order Failure,CDFP,R002,rule,0.95,pending-review,
DO-2634245,In Progress,2026-02-04,4,TRUE,GPU Count Mismatch (ILOM),GPU,"R024,R041",rule,1.0,pending-review,
DO-2634309,Resolved,2026-02-04,4,TRUE,RDMA Cable Validation - Failed Optic,RDMA Cable,"R007,R008,R040",rule,0.9,pending-review,
DO-2634353,Pending,2026-02-04,3,TRUE,GPU Tail Node/GBB Fault - Diagnostics Code Detected,GPU,R040,rule,0.85,pending-review,
DO-2634422,Resolved,2026-02-04,3,TRUE,CDFP Cable Order Failure,CDFP,R002,rule,0.95,pending-review,
DO-2634552,Resolved,2026-02-04,3,TRUE,Hardware Environment Fault - Diagnostics Code Detected,HW- General,R041,rule,0.8,pending-review,
DO-2634554,In Progress,2026-02-04,3,TRUE,Hardware Environment Fault - Diagnostics Code Detected,HW- General,R041,rule,0.8,pending-review,
DO-2634593,In Progress,2026-02-04,3,TRUE,GBB/OAM Powergood Failure,GPU,"R004,R008,R039,R040",rule,0.9,pending-review,
DO-2634596,In Progress,2026-02-04,3,TRUE,uncategorized,unknown,,none,,needs-review,
DO-2634633,Resolved,2026-02-04,3,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R041,R040",rule,0.9,pending-review,
DO-2634634,Resolved,2026-02-04,3,TRUE,GBB/OAM Powergood Failure,GPU,"R004,R008,R027,R032,R041,R040",rule,1.0,pending-review,
DO-2634640,Resolved,2026-02-04,3,TRUE,GPU Count Mismatch (ILOM),GPU,"R024,R008,R041,R040",rule,1.0,pending-review,
DO-2634641,Resolved,2026-02-04,3,TRUE,Prescriptive Action - Component,HW- General,"R027,R006",rule,1.0,pending-review,
DO-2634642,Resolved,2026-02-04,3,TRUE,GBB/OAM Powergood Failure,GPU,"R004,R008,R032,R040",rule,0.9,pending-review,
DO-2634643,Resolved,2026-02-04,3,TRUE,GPU Count Mismatch (ILOM),GPU,"R024,R027,R018,R041,R039",rule,1.0,pending-review,
DO-2634658,In Progress,2026-02-04,3,TRUE,Prescriptive Action - Component,HW- General,"R027,R041,R039",rule,1.0,pending-review,
DO-2634661,Pending,2026-02-04,3,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R041,R040",rule,0.9,pending-review,
DO-2634662,In Progress,2026-02-04,3,TRUE,Prescriptive Action - Component,HW- General,"R027,R041",rule,1.0,pending-review,
DO-2634737,Pending,2026-02-04,3,TRUE,PCIe Link Degraded Width,PCIE,"R005,R027,R039",rule,1.0,pending-review,
DO-2634739,Resolved,2026-02-04,3,TRUE,PCIe Link Degraded Width,PCIE,"R005,R027,R039",rule,1.0,pending-review,
DO-2634748,Resolved,2026-02-04,3,TRUE,CDFP Cable Order Failure,CDFP,R002,rule,0.95,pending-review,
DO-2634750,Resolved,2026-02-04,3,TRUE,GPU Count Mismatch (ILOM),GPU,"R024,R008,R041,R040",rule,1.0,pending-review,
DO-2634751,Pending,2026-02-04,3,TRUE,PCIe Link Degraded Width,PCIE,"R005,R024,R027,R041,R039",rule,1.0,pending-review,
DO-2634752,Pending,2026-02-04,3,TRUE,PCIe Link Degraded Width,PCIE,"R005,R024,R027,R041,R039",rule,1.0,pending-review,
DO-2634753,Resolved,2026-02-04,3,TRUE,GPU Count Mismatch (ILOM),GPU,"R024,R008,R041,R040",rule,1.0,pending-review,
DO-2634780,Resolved,2026-02-04,3,TRUE,Prescriptive Action - Component,HW- General,"R027,R006",rule,1.0,pending-review,
DO-2634787,Resolved,2026-02-04,3,TRUE,SVCIO Update Failed - ILOM Provisioning,ILOM,R029,rule,1.0,pending-review,
DO-2634789,Resolved,2026-02-04,3,TRUE,SVCIO Update Failed - ILOM Provisioning,ILOM,R029,rule,1.0,pending-review,
DO-2634801,Pending,2026-02-04,3,TRUE,Prescriptive Action - Component,HW- General,"R027,R041",rule,1.0,pending-review,
DO-2634804,Resolved,2026-02-04,3,TRUE,uncategorized,unknown,,none,,needs-review,
DO-2634845,Resolved,2026-02-04,3,TRUE,Hardware Environment Fault - Diagnostics Code Detected,HW- General,"R041,R040",rule,0.85,pending-review,
DO-2634875,Resolved,2026-02-04,3,TRUE,CPU/Processor Fault - SP Diagnostics Code Detected,CPU/Processor,"R039,R040",rule,0.85,pending-review,
DO-2634900,Resolved,2026-02-04,3,TRUE,SVCIO Update Failed - ILOM Provisioning,ILOM,R029,rule,1.0,pending-review,
DO-2634913,Resolved,2026-02-04,3,TRUE,GBB/OAM Powergood Failure,GPU,"R004,R008,R027,R041,R039,R040",rule,1.0,pending-review,
DO-2634942,In Progress,2026-02-04,3,FALSE,uncategorized,unknown,,none,,needs-review,
DO-2634950,Resolved,2026-02-04,3,TRUE,SVCIO Update Failed - ILOM Provisioning,ILOM,R029,rule,1.0,pending-review,
DO-2634977,Resolved,2026-02-04,3,FALSE,uncategorized,unknown,,none,,needs-review,
DO-2634992,Resolved,2026-02-04,3,TRUE,Prescriptive Action - Component,HW- General,"R027,R041",rule,1.0,pending-review,
DO-2635005,Resolved,2026-02-04,3,TRUE,Prescriptive Action - Component,HW- General,"R027,R041",rule,1.0,pending-review,
DO-2635008,Resolved,2026-02-04,3,TRUE,SVCIO Update Failed - ILOM Provisioning,ILOM,R029,rule,1.0,pending-review,
DO-2635009,Resolved,2026-02-04,3,TRUE,SVCIO Update Failed - ILOM Provisioning,ILOM,R029,rule,1.0,pending-review,
DO-2635011,Resolved,2026-02-04,3,TRUE,CDFP Cable Order Failure,CDFP,R002,rule,0.95,pending-review,
DO-2635034,Resolved,2026-02-04,3,FALSE,uncategorized,unknown,,none,,needs-review,
DO-2635074,Resolved,2026-02-04,3,TRUE,uncategorized,unknown,,none,,needs-review,
DO-2635083,Resolved,2026-02-04,3,TRUE,SVCIO Update Failed - ILOM Provisioning,ILOM,R029,rule,1.0,pending-review,
DO-2635087,Resolved,2026-02-04,3,TRUE,SVCIO Update Failed - ILOM Provisioning,ILOM,R029,rule,1.0,pending-review,
DO-2635091,Resolved,2026-02-04,3,TRUE,SVCIO Update Failed - ILOM Provisioning,ILOM,R029,rule,1.0,pending-review,
DO-2635095,Resolved,2026-02-04,3,TRUE,SVCIO Update Failed - ILOM Provisioning,ILOM,R029,rule,1.0,pending-review,
DO-2635098,Resolved,2026-02-04,3,TRUE,SVCIO Update Failed - ILOM Provisioning,ILOM,R029,rule,1.0,pending-review,
DO-2635103,Resolved,2026-02-04,3,TRUE,SVCIO Update Failed - ILOM Provisioning,ILOM,R029,rule,1.0,pending-review,
DO-2635122,Resolved,2026-02-04,3,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R027,R041,R039,R040",rule,1.0,pending-review,
DO-2635126,Resolved,2026-02-04,3,TRUE,Hardware Environment Fault - Diagnostics Code Detected,HW- General,"R041,R040",rule,0.85,pending-review,
DO-2635141,Resolved,2026-02-04,3,TRUE,CPU/Processor Fault - SP Diagnostics Code Detected,CPU/Processor,"R039,R040",rule,0.85,pending-review,
DO-2635145,Resolved,2026-02-04,3,TRUE,SVCIO Update Failed - ILOM Provisioning,ILOM,R029,rule,1.0,pending-review,
DO-2635146,Resolved,2026-02-04,3,TRUE,SVCIO Update Failed - ILOM Provisioning,ILOM,R029,rule,1.0,pending-review,
DO-2635147,Resolved,2026-02-04,3,TRUE,SVCIO Update Failed - ILOM Provisioning,ILOM,R029,rule,1.0,pending-review,
DO-2635148,In Progress,2026-02-04,3,TRUE,ILOM Fault - Diagnostics Code Detected,ILOM,"R035,R041",rule,0.85,pending-review,
DO-2635150,Resolved,2026-02-04,3,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R027,R039,R040",rule,1.0,pending-review,
DO-2635201,Resolved,2026-02-04,3,TRUE,Prescriptive Action - Component,HW- General,"R027,R035",rule,1.0,pending-review,
DO-2635208,Pending,2026-02-04,3,TRUE,Prescriptive Action - Component,HW- General,"R027,R035",rule,1.0,pending-review,
DO-2635209,Resolved,2026-02-04,3,TRUE,Prescriptive Action - Component,HW- General,"R027,R006",rule,1.0,pending-review,
DO-2635226,Resolved,2026-02-04,3,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R027,R041,R039,R040",rule,1.0,pending-review,
DO-2635233,Resolved,2026-02-04,3,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R041,R040",rule,0.9,pending-review,
DO-2635271,Resolved,2026-02-04,3,TRUE,SmartNIC Escalated Recipe,SmartNIC,"R031,R006",rule,1.0,pending-review,
DO-2635291,Resolved,2026-02-04,3,TRUE,Prescriptive Action - Component,HW- General,"R027,R041,R039",rule,1.0,pending-review,
DO-2635297,Resolved,2026-02-04,3,TRUE,Prescriptive Action - Component,HW- General,"R027,R041,R039",rule,1.0,pending-review,
DO-2635300,Resolved,2026-02-04,3,TRUE,GPU Count Mismatch (ILOM),GPU,"R024,R008,R027,R018,R041,R039,R040",rule,1.0,pending-review,
DO-2635335,Pending,2026-02-04,3,TRUE,Hardware Environment Fault - Diagnostics Code Detected,HW- General,R041,rule,0.8,pending-review,
DO-2635339,Resolved,2026-02-04,3,TRUE,Prescriptive Action - Component,HW- General,"R027,R041",rule,1.0,pending-review,
DO-2635346,Resolved,2026-02-04,3,TRUE,SmartNIC DHCP Timeout,SmartNIC,R006,rule,0.95,pending-review,
DO-2635352,Resolved,2026-02-04,3,TRUE,Prescriptive Action - Component,HW- General,"R027,R041,R039",rule,1.0,pending-review,
DO-2635360,Resolved,2026-02-04,3,TRUE,Prescriptive Action - Component,HW- General,"R027,R041,R039",rule,1.0,pending-review,
DO-2635364,In Progress,2026-02-04,3,TRUE,GPU Count Mismatch (ILOM),GPU,"R024,R027,R041,R039",rule,1.0,pending-review,
DO-2635366,Resolved,2026-02-04,3,TRUE,Prescriptive Action - Component,HW- General,"R027,R041,R039",rule,1.0,pending-review,
DO-2635371,Resolved,2026-02-04,3,TRUE,uncategorized,unknown,,none,,needs-review,
DO-2635389,Resolved,2026-02-04,3,TRUE,Prescriptive Action - Component,HW- General,"R027,R041,R039",rule,1.0,pending-review,
DO-2635422,Resolved,2026-02-04,3,TRUE,Prescriptive Action - Component,HW- General,"R027,R041,R039",rule,1.0,pending-review,
DO-2635434,Resolved,2026-02-04,3,TRUE,CPU/Processor Fault - SP Diagnostics Code Detected,CPU/Processor,"R039,R040",rule,0.85,pending-review,
DO-2635445,Resolved,2026-02-04,3,TRUE,SmartNIC Escalated Recipe,SmartNIC,"R031,R006",rule,1.0,pending-review,
DO-2635482,In Progress,2026-02-04,3,TRUE,uncategorized,unknown,,none,,needs-review,
DO-2635522,Resolved,2026-02-04,3,TRUE,Prescriptive Action - Component,HW- General,"R027,R006",rule,1.0,pending-review,
DO-2635540,Closed,2026-02-04,3,TRUE,Prescriptive Action - Component,HW- General,"R027,R041",rule,1.0,pending-review,
DO-2635541,Closed,2026-02-04,3,TRUE,Prescriptive Action - Component,HW- General,"R027,R035",rule,1.0,pending-review,
DO-2635580,Resolved,2026-02-04,3,TRUE,Prescriptive Action - Component,HW- General,"R027,R006,R009",rule,1.0,pending-review,
DO-2635581,In Progress,2026-02-04,3,TRUE,GPU Count Mismatch (ILOM),GPU,"R024,R008,R041,R040",rule,1.0,pending-review,
DO-2635582,Resolved,2026-02-04,3,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R027,R006,R040",rule,1.0,pending-review,
DO-2635599,Resolved,2026-02-04,3,FALSE,uncategorized,unknown,,none,,needs-review,
DO-2635619,Pending,2026-02-04,3,TRUE,Prescriptive Action - Component,HW- General,"R027,R035",rule,1.0,pending-review,
DO-2635630,Resolved,2026-02-04,3,TRUE,Prescriptive Action - Component,HW- General,"R027,R041,R039",rule,1.0,pending-review,
DO-2635636,Resolved,2026-02-04,3,TRUE,uncategorized,unknown,,none,,needs-review,
DO-2635641,Resolved,2026-02-04,3,FALSE,uncategorized,unknown,,none,,needs-review,
DO-2635646,Resolved,2026-02-04,3,TRUE,SVCIO Update Failed - ILOM Provisioning,ILOM,R029,rule,1.0,pending-review,
DO-2635652,Resolved,2026-02-04,3,TRUE,Prescriptive Action - Component,HW- General,"R027,R041",rule,1.0,pending-review,
DO-2635654,Resolved,2026-02-04,3,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R027,R041,R039,R040",rule,1.0,pending-review,
DO-2635655,Resolved,2026-02-04,3,TRUE,Prescriptive Action - Component,HW- General,"R027,R041,R039",rule,1.0,pending-review,
DO-2635735,Resolved,2026-02-04,3,TRUE,GPU Count Mismatch (ILOM),GPU,"R024,R041,R040",rule,1.0,pending-review,
DO-2635738,Resolved,2026-02-04,3,TRUE,Prescriptive Action - Component,HW- General,"R027,R041,R039",rule,1.0,pending-review,
DO-2635771,Resolved,2026-02-04,3,FALSE,uncategorized,unknown,,none,,needs-review,
DO-2635830,Resolved,2026-02-04,3,TRUE,SmartNIC Escalated Recipe,SmartNIC,R031,rule,1.0,pending-review,
DO-2635831,Resolved,2026-02-04,3,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R027,R041,R039,R040",rule,1.0,pending-review,
DO-2635833,In Progress,2026-02-04,3,TRUE,Prescriptive Action - Component,HW- General,"R027,R041",rule,1.0,pending-review,
DO-2635837,Resolved,2026-02-04,3,TRUE,uncategorized,unknown,,none,,needs-review,
DO-2635839,Resolved,2026-02-04,3,TRUE,TRS Component Replacement,TRS_SMARTNIC_NETWORK,R021,rule,1.0,pending-review,
DO-2635840,In Progress,2026-02-04,3,TRUE,GBB/OAM Powergood Failure,GPU,"R004,R008,R027,R032,R041,R039,R040",rule,1.0,pending-review,
DO-2635855,Resolved,2026-02-04,3,TRUE,Prescriptive Action - Component,HW- General,"R027,R041,R039",rule,1.0,pending-review,
DO-2635873,Resolved,2026-02-04,3,TRUE,SmartNIC Escalated Recipe,SmartNIC,"R031,R006",rule,1.0,pending-review,
DO-2635906,Closed,2026-02-04,3,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R027,R041,R039,R040",rule,1.0,pending-review,
DO-2635914,Resolved,2026-02-04,3,TRUE,uncategorized,unknown,,none,,needs-review,
DO-2635981,Resolved,2026-02-04,3,TRUE,Prescriptive Action - Component,HW- General,"R027,R041,R039",rule,1.0,pending-review,
DO-2636003,Resolved,2026-02-04,3,TRUE,SmartNIC Escalated Recipe,SmartNIC,"R031,R008,R006,R035,R039,R040",rule,1.0,pending-review,
DO-2636020,Resolved,2026-02-05,3,TRUE,CPU/Processor Fault - SP Diagnostics Code Detected,CPU/Processor,"R039,R040",rule,0.85,pending-review,
DO-2636086,Resolved,2026-02-05,3,TRUE,uncategorized,unknown,,none,,needs-review,
DO-2636114,Resolved,2026-02-05,3,TRUE,Prescriptive Action - Component,HW- General,"R027,R035",rule,1.0,pending-review,
DO-2636217,Resolved,2026-02-05,3,TRUE,SmartNIC DHCP Timeout,SmartNIC,R006,rule,0.95,pending-review,
DO-2636279,Resolved,2026-02-05,3,TRUE,SmartNIC DHCP Timeout,SmartNIC,R006,rule,0.95,pending-review,
DO-2636308,Resolved,2026-02-05,3,TRUE,SmartNIC DHCP Timeout,SmartNIC,R006,rule,0.95,pending-review,
DO-2636381,Resolved,2026-02-05,3,TRUE,CDFP Cable Order Failure,CDFP,R002,rule,0.95,pending-review,
DO-2636388,Resolved,2026-02-05,3,TRUE,Prescriptive Action - Component,HW- General,"R027,R035",rule,1.0,pending-review,
DO-2636437,In Progress,2026-02-05,3,TRUE,Prescriptive Action - Component,HW- General,"R027,R035",rule,1.0,pending-review,
DO-2636499,Pending Engineering,2026-02-05,3,TRUE,uncategorized,unknown,,none,,needs-review,
DO-2636510,Resolved,2026-02-05,3,TRUE,Prescriptive Action - Component,HW- General,"R027,R041,R039",rule,1.0,pending-review,
DO-2636663,Resolved,2026-02-05,3,TRUE,SmartNIC Escalated Recipe,SmartNIC,"R031,R006",rule,1.0,pending-review,
DO-2636761,Resolved,2026-02-05,3,TRUE,SmartNIC DHCP Timeout,SmartNIC,"R006,R035,R041",rule,0.95,pending-review,
DO-2636837,Resolved,2026-02-05,3,TRUE,SVCIO Update Failed - ILOM Provisioning,ILOM,R029,rule,1.0,pending-review,
DO-2636838,Resolved,2026-02-05,3,TRUE,SVCIO Update Failed - ILOM Provisioning,ILOM,R029,rule,1.0,pending-review,
DO-2636839,Resolved,2026-02-05,3,TRUE,SVCIO Update Failed - ILOM Provisioning,ILOM,R029,rule,1.0,pending-review,
DO-2636840,Resolved,2026-02-05,3,TRUE,SVCIO Update Failed - ILOM Provisioning,ILOM,R029,rule,1.0,pending-review,
DO-2636842,Resolved,2026-02-05,3,TRUE,SVCIO Update Failed - ILOM Provisioning,ILOM,R029,rule,1.0,pending-review,
DO-2636853,Resolved,2026-02-05,3,TRUE,uncategorized,unknown,,none,,needs-review,
DO-2636996,Resolved,2026-02-05,3,TRUE,SmartNIC DHCP Timeout,SmartNIC,R006,rule,0.95,pending-review,
DO-2637002,Resolved,2026-02-05,3,FALSE,RDMA Cable Validation - Failed Optic,RDMA Cable,"R007,R009",rule,0.9,pending-review,
DO-2637034,Resolved,2026-02-05,3,TRUE,SmartNIC Escalated Recipe,SmartNIC,"R031,R006",rule,1.0,pending-review,
DO-2637035,Resolved,2026-02-05,3,TRUE,SmartNIC Escalated Recipe,SmartNIC,"R031,R006",rule,1.0,pending-review,
DO-2637037,Resolved,2026-02-05,3,TRUE,SmartNIC Escalated Recipe,SmartNIC,"R031,R006",rule,1.0,pending-review,
DO-2637048,Resolved,2026-02-05,3,TRUE,SmartNIC Escalated Recipe,SmartNIC,"R031,R006",rule,1.0,pending-review,
DO-2637054,Resolved,2026-02-05,3,TRUE,SmartNIC Escalated Recipe,SmartNIC,"R031,R006",rule,1.0,pending-review,
DO-2637055,Resolved,2026-02-05,3,TRUE,SmartNIC Escalated Recipe,SmartNIC,"R031,R006",rule,1.0,pending-review,
DO-2637056,Resolved,2026-02-05,3,TRUE,SmartNIC Escalated Recipe,SmartNIC,"R031,R006",rule,1.0,pending-review,
DO-2637059,Resolved,2026-02-05,3,TRUE,SmartNIC Escalated Recipe,SmartNIC,"R031,R006",rule,1.0,pending-review,
DO-2637063,Pending Engineering,2026-02-05,3,TRUE,SmartNIC Escalated Recipe,SmartNIC,"R031,R006",rule,1.0,pending-review,
DO-2637066,Resolved,2026-02-05,3,TRUE,SmartNIC Escalated Recipe,SmartNIC,"R031,R006",rule,1.0,pending-review,
DO-2637071,Resolved,2026-02-05,3,TRUE,SmartNIC Escalated Recipe,SmartNIC,"R031,R006",rule,1.0,pending-review,
DO-2637072,Resolved,2026-02-05,3,TRUE,SmartNIC Escalated Recipe,SmartNIC,"R031,R006",rule,1.0,pending-review,
DO-2637110,Resolved,2026-02-05,3,TRUE,SmartNIC DHCP Timeout,SmartNIC,R006,rule,0.95,pending-review,
DO-2637150,Resolved,2026-02-05,3,TRUE,CDFP Cable Order Failure,CDFP,R002,rule,0.95,pending-review,
DO-2637155,Resolved,2026-02-05,3,TRUE,SVCIO Update Failed - ILOM Provisioning,ILOM,R029,rule,1.0,pending-review,
DO-2637162,Resolved,2026-02-05,3,TRUE,SmartNIC Escalated Recipe,SmartNIC,"R031,R006",rule,1.0,pending-review,
DO-2637163,Resolved,2026-02-05,3,TRUE,SmartNIC Escalated Recipe,SmartNIC,"R031,R006",rule,1.0,pending-review,
DO-2637165,Resolved,2026-02-05,3,TRUE,SmartNIC Escalated Recipe,SmartNIC,"R031,R006",rule,1.0,pending-review,
DO-2637166,Resolved,2026-02-05,3,TRUE,SmartNIC Escalated Recipe,SmartNIC,"R031,R006",rule,1.0,pending-review,
